frame,top_joint,bottom_joint,orig_bot_X,orig_bot_Y,orig_bot_Z,fem_length_m,method,l_tt,new_X,new_Y,new_Z
182,401,396,72.7318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,72.54983954269555,-2.9387732761089995,-12.418282083390757
182,401,396,72.7318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,72.60346608820325,-3.254066976119557,-14.34069015135347
183,377,398,67.6318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M1,22.09713649111317,67.5580535723712,-3.575010450934813,-16.29754601407504
183,377,398,67.6318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,67.52906457402452,-3.404571567322384,-15.25834642036251
183,377,398,67.6318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,67.44983954269554,-2.9387732761089995,-12.418282083390757
183,377,398,67.6318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,67.50346608820324,-3.254066976119557,-14.34069015135347
184,338,400,62.5318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M1,22.05492714469023,62.45689208504951,-3.5681815636421166,-16.25590893719641
184,338,400,62.5318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,62.42906457402452,-3.404571567322384,-15.25834642036251
184,338,400,62.5318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,62.349839542695555,-2.9387732761089995,-12.418282083390757
184,338,400,62.5318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,62.40346608820325,-3.254066976119557,-14.34069015135347
185,314,402,57.4318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M1,22.35398423942801,57.365121329362296,-3.6165648570857596,-16.550911449671453
185,314,402,57.4318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,57.32906457402452,-3.404571567322384,-15.25834642036251
185,314,402,57.4318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,57.249839542695554,-2.9387732761089995,-12.418282083390757
185,314,402,57.4318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,57.30346608820325,-3.254066976119557,-14.34069015135347
186,289,403,52.3318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M1,22.54105628085796,52.27026904717306,-3.6468305208498744,-16.735447189524272
186,289,403,52.3318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,52.22906457402452,-3.404571567322384,-15.25834642036251
186,289,403,52.3318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,52.14983954269555,-2.9387732761089995,-12.418282083390757
186,289,403,52.3318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,52.20346608820325,-3.254066976119557,-14.34069015135347
187,265,405,47.2318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M1,22.464622935012017,47.16816580773257,-3.6344646647440824,-16.660050118335583
187,265,405,47.2318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,47.12906457402452,-3.404571567322384,-15.25834642036251
187,265,405,47.2318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,47.04983954269555,-2.9387732761089995,-12.418282083390757
187,265,405,47.2318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,47.10346608820325,-3.254066976119557,-14.34069015135347
188,243,406,42.1318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M1,22.706257338906568,42.074814934534814,-3.673557762602071,-16.898408470314507
188,243,406,42.1318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,42.02906457402452,-3.404571567322384,-15.25834642036251
188,243,406,42.1318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,41.94983954269555,-2.9387732761089995,-12.418282083390757
188,243,406,42.1318152165931,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,42.00346608820325,-3.254066976119557,-14.34069015135347
195,241,418,40.1499651445367,-0.0027421267078727,-19.3254890173075,24.825489168774283,M1,15.61200907240741,40.1499780804396,-0.001724441631339381,-10.112008977154472
195,241,418,40.1499651445367,-0.0027421267078727,-19.3254890173075,24.825489168774283,M2,20.268592769230825,40.14997154250671,-0.002238789704631929,-14.768592645566855
195,241,418,40.1499651445367,-0.0027421267078727,-19.3254890173075,24.825489168774283,M3,17.38949393594546,40.14997558481674,-0.0019207756767235828,-11.889493829847623
195,241,418,40.1499651445367,-0.0027421267078727,-19.3254890173075,24.825489168774283,M6,19.33832402177069,40.149972848621886,-0.002136035847071761,-13.83832390378253
196,215,420,34.3502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M1,13.478667281285496,34.72144526445178,21.81651286321901,-7.796575024751936
196,215,420,34.3502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M2,12.536634625086185,34.74440816454986,21.969118172357753,-6.867268912543647
196,215,420,34.3502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M3,9.657535791800818,34.8145888089746,22.435520015864064,-4.027065735067218
196,215,420,34.3502626426493,19.349732164563,-22.8182960492434,28.706105873893215,M6,11.606365877626049,34.76708430870655,22.119817777996722,-5.949567782628522
197,221,423,37.0579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M1,21.251692461537186,36.93971338479677,3.4398005176231434,-15.463168725231107
197,221,423,37.0579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M2,19.57301544969804,36.893131762913065,3.1680897320140855,-13.807282282396457
197,221,423,37.0579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M3,16.69391661641267,36.81323962626493,2.7020785813752695,-10.967271552521083
197,221,423,37.0579099575889,4.12924159654957,-19.6648279754096,25.511180680295578,M6,18.6427467022379,36.8673177279684,3.017516363571384,-12.889643334434489
198,219,425,34.3681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M1,22.913350143001004,34.41948643028716,-3.7070625083074145,-17.10269353359625
198,219,425,34.3681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M2,21.043653899589,34.47093542597548,-3.404571567322384,-15.25834642036251
198,219,425,34.3681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M3,18.164555066303627,34.55016045730445,-2.9387732761089995,-12.418282083390757
198,219,425,34.3681847834069,-4.00868712179643,-18.941758476689,24.777691616912843,M6,20.113385152128856,34.49653391179675,-3.254066976119557,-14.34069015135347
