joint,load_case,step_type,U1,U2,U3,R1,R2,R3
30,BAO KT,Min,-0.00349400038498986,-0.003018376107401844,-0.0035130769397243486,2.270600199905436e-06,-0.00013501501806667128,-1.711288551724628e-05
32,BAO KT,Max,0.00010042141589239841,4.619656839810607e-05,-0.0009172179024935427,0.00015609131057742285,-2.193068396272987e-05,1.3522910914992113e-05
32,BAO KT,Min,-0.003246763551097589,-0.0017076636136644373,-0.001982881584135505,2.8382327825388374e-05,-8.97226793659837e-05,-2.81092845975894e-05
34,BAO KT,Max,2.938589335057906e-05,4.8968597631603144e-05,-0.0005056866799817325,0.00013731888790423954,-2.409289664668743e-05,1.5071123931817691e-05
34,BAO KT,Min,-0.0030264198198203017,-0.001013448758630639,-0.001197606496005185,5.815975106714568e-05,-8.599210699869144e-05,-3.3948205542363756e-05
36,BAO KT,Max,7.478049002197226e-08,0.0003717053706614533,-0.0002783303412103789,5.079811079019721e-05,1.8221320566122384e-05,1.888523914643929e-05
36,BAO KT,Min,-0.002838829366714775,-0.0005071336780498537,-0.0006783950082547914,-7.544725938197183e-05,-3.9339300190977637e-05,-1.822735810449307e-05
38,BAO KT,Max,-7.743060284539166e-06,0.0011664761407935932,-0.00015466547512898966,9.04145722115707e-05,0.0001128399066255664,4.4998362126119786e-05
38,BAO KT,Min,-0.003773020853482453,-0.0007090953208324021,-0.0009728681118656642,-4.5764634556619595e-05,-1.4908675967402343e-05,-8.74338630994463e-06
40,BAO KT,Max,-7.718528058067365e-06,0.0011522865013458253,-0.0002455167641748524,8.619273745318371e-05,9.851015802294894e-05,4.1106105244138385e-05
40,BAO KT,Min,-0.003623252230708282,-0.0006642980564829807,-0.0010608650222748725,-4.4842270970469745e-05,-1.842620757979641e-05,-1.3912015756907113e-05
42,BAO KT,Max,-7.458081576827071e-06,0.0010866121810704076,-0.00039986266906483263,7.662859047930858e-05,3.801584853697228e-05,2.733230576501146e-05
42,BAO KT,Min,-0.0031912061935640986,-0.0005284381732093046,-0.00108890789150503,-3.644920761138688e-05,-1.7831527689419947e-05,-1.610051160698569e-05
44,BAO KT,Max,-7.539702377325765e-06,0.0010663431464383716,-0.00040646639711786986,6.718675222127692e-05,2.66583729788771e-05,2.20296812765677e-05
44,BAO KT,Min,-0.0030484352512904793,-0.0004989658938648991,-0.001099406457298562,-3.8482847082463474e-05,-2.2597070485055578e-05,-1.382931104898537e-05
46,BAO KT,Max,0.00016734905214325818,3.1034957876789485e-05,-0.0011552658346469656,0.00014421165989287815,2.3312431214918807e-05,1.1514156260300979e-05
46,BAO KT,Min,-0.004073545347792352,-0.0023784826932903335,-0.0028011017314701755,7.068554702028353e-05,-8.002930705184703e-05,-2.278120763687424e-05
49,BAO KT,Max,0.00016731199466317925,3.061725806111651e-05,-0.001159924343179169,0.00014199739193880036,2.1011529414442274e-05,1.3113623465987924e-05
49,BAO KT,Min,-0.003921996638052665,-0.002387986460076089,-0.00281066202069953,6.989226185584506e-05,-7.771014911758971e-05,-2.260060519679707e-05
51,BAO KT,Max,0.0001677991627057284,4.536656084463625e-05,-0.0011555664137018451,0.00013414788974254764,1.0248893145003366e-06,1.340571507231125e-05
51,BAO KT,Min,-0.00348061129701006,-0.0024003079313813106,-0.002741652193464777,6.446832292763872e-05,-6.132857609268146e-05,-2.1214856914213738e-05
53,BAO KT,Max,0.00016748934698716705,4.2569536044314715e-05,-0.0011461629255179002,0.00013327769686505162,-9.455380011042852e-07,1.3490498740457458e-05
53,BAO KT,Min,-0.0033304829440247473,-0.0024067609051019716,-0.002676424212935916,6.328502975219337e-05,-6.545639062361485e-05,-2.1075897535005448e-05
55,BAO KT,Max,0.00042209027049998777,5.50057492133741e-05,-0.0030618927839411395,0.0004083063212290929,2.4099041059379815e-05,1.3367429533406435e-05
55,BAO KT,Min,-0.0031002990856148546,-0.004864030817185155,-0.006520906605885393,0.00010801572900589981,-8.093581545881207e-05,-1.560381169659399e-05
57,BAO KT,Max,0.0003459541256121831,5.48376684597523e-05,-0.0024068770272746335,0.0003688275219150519,2.235951966763366e-05,1.4440067393233528e-05
57,BAO KT,Min,-0.003026739590275904,-0.0041977240079124935,-0.00516279911169859,9.644162101041918e-05,-8.7396585205605e-05,-1.2321703909401476e-05
59,BAO KT,Max,0.0002820061362803873,5.4858465212805204e-05,-0.001922740623039022,0.00022573545983391549,1.8532505248847797e-05,1.4007434403621401e-05
59,BAO KT,Min,-0.002964445863276112,-0.003584202080559729,-0.004075097830302195,4.636111787673449e-05,-8.185362512203243e-05,-1.2749575160833771e-05
61,BAO KT,Max,0.00021984299767667973,5.497604448854477e-05,-0.0014675688122740087,0.00023440917049674626,1.2809774435873815e-05,1.3840846498766415e-05
61,BAO KT,Min,-0.0028954041183368888,-0.002970956331579096,-0.0030733742268520678,-2.64269281658402e-06,-6.787897198697697e-05,-1.4836933415798774e-05
63,BAO KT,Max,9.038859457069212e-05,5.757164293555231e-05,-0.0007518878758691858,0.00014766118402145077,5.267595081898629e-06,1.4084699872177096e-05
63,BAO KT,Min,-0.002659641101312653,-0.001656305246820339,-0.001608059445950322,5.63404226183895e-05,-7.420253365245303e-05,-2.8028870430718686e-05
65,BAO KT,Max,1.814091938803302e-05,5.993446433705467e-05,-0.0003322754301569267,0.00012327147049162672,4.656060347269872e-06,1.5174891897374964e-05
65,BAO KT,Min,-0.0024647015443637786,-0.0009464251899745727,-0.0008312621634978135,5.101741527932615e-05,-8.738692866279332e-05,-3.627126535582051e-05
68,BAO KT,Max,-2.5059882177238656e-06,0.0003459216583224435,-0.00019845976346046204,-2.229974617026317e-06,0.00010351664044134018,3.517689455454334e-05
68,BAO KT,Min,-0.002305125887325795,-0.0004150047781296775,-0.0004544765067583601,-7.690453898933088e-05,-3.7199095657376925e-05,2.628923132533224e-06
70,BAO KT,Max,-7.521373605465537e-06,0.0010099326869343309,-0.000393746179763756,5.1059894280129306e-05,1.7314596392491663e-05,1.2982427450230663e-05
