joint,load_case,step_type,U1,U2,U3,R1,R2,R3
174,BAO KT,Max,0.00603219099193518,0.0019523614246784449,-0.002851651034550593,0.00021229814917220037,6.360138145890223e-05,0.00019411289898894573
174,BAO KT,Min,-0.0002758009572841288,-0.007571955068399163,-0.006174040736144693,-3.648628779065607e-05,-5.575798084701719e-07,-5.2809453705158176e-05
176,BAO KT,Max,0.0050149082840225,0.0019524676879612854,-0.0028758616566667097,0.0002509395173370577,6.958058927055886e-05,0.00019387582181357543
176,BAO KT,Min,-6.7920737635631e-05,-0.0069567902953144075,-0.00614841393660078,3.594312267639008e-06,3.251945902860379e-07,-5.281468502242234e-05
178,BAO KT,Max,0.003999834195896933,0.0019525872312717285,-0.0026448274085134867,0.00020014300596282578,6.687557566272777e-05,0.00019371350630721835
178,BAO KT,Min,0.00011510746455746463,-0.006341107766664293,-0.0056041437817422645,-4.15982558042499e-06,-4.632385553770003e-06,-5.2841221265323884e-05
180,BAO KT,Max,0.0029862196433365048,0.0019527508886914928,-0.0021632682174492976,0.00029406061394163073,5.7554180002330354e-05,0.0001936240138483129
180,BAO KT,Min,0.0002222958191509027,-0.005724596403446062,-0.00462836002627735,-4.026173362971073e-05,-1.7370670810365024e-05,-5.2902767460087224e-05
182,BAO KT,Max,0.0011811879457040446,0.0022385454271077088,-0.0018248576190367776,0.00012270170296789385,5.768192626748669e-05,0.00019380567454584666
182,BAO KT,Min,1.6202630800242978e-05,-0.004403899874233465,-0.0039918829511175315,-0.00013570343380592918,-1.5742934378624816e-05,-5.346802786538938e-05
184,BAO KT,Max,0.0014836462616332692,0.002870408162934708,-0.0017976912188421646,6.414000814349875e-05,5.944604382688649e-05,0.0001940996848408409
184,BAO KT,Min,-0.0009055532431946484,-0.00392598658447148,-0.003930321942522216,-3.442824933371336e-05,-8.887774445138867e-06,-5.388894013474799e-05
186,BAO KT,Max,0.0018125463193425222,0.003501897960647294,-0.0014543015536200154,0.00025002222526834806,4.996149605274617e-05,0.00019437261550422078
186,BAO KT,Min,-0.0020193248639703907,-0.003919744783383681,-0.003333239720755452,-4.735193241150434e-05,-1.8981856509436316e-05,-5.4572840300660385e-05
189,BAO KT,Max,0.002073748632814742,0.004158161161676158,-0.0007318993258190825,0.00037142665562895245,2.8526578402691158e-05,0.0001944592036196495
189,BAO KT,Min,-0.0032126835393114332,-0.004035335337659229,-0.0022545330489459536,0.00010999592694007871,-2.6362567264227957e-05,-5.6333001102012366e-05
193,BAO KT,Max,0.0022209295962338925,0.004107335882878653,-0.0007503998011628193,0.0003690699527632764,2.4354463748039608e-05,0.00019359961021046346
193,BAO KT,Min,-0.003059092757826582,-0.003790469849198447,-0.002229647822311894,0.0001112844143829605,-2.7984631097707254e-05,-5.5003483163358133e-05
195,BAO KT,Max,0.001974100263500523,0.0019436706966545077,-0.0017151510067702513,5.942398555122638e-05,3.4340187820465906e-05,0.000193286028290987
195,BAO KT,Min,0.00012752813351045957,-0.0052260183983373195,-0.004061988604394352,1.0555612594970447e-06,-2.548073407546631e-05,-5.346950201767389e-05
197,BAO KT,Max,0.0019731390392368486,0.0019620469767574105,-0.0017134502371522523,5.9592059737926473e-05,3.273171078832173e-05,0.0001930248830365471
197,BAO KT,Min,0.0001272746443814662,-0.004987502150042569,-0.004025905847727075,1.4311389067837368e-06,-2.942910551636946e-05,-5.322262389492651e-05
